type, size, algo, threshold, avg_ms
reverse, 82300, best, 16, 2
reverse, 82400, quick, -1, 6
reverse, 82400, best, 16, 2
reverse, 82500, quick, -1, 6
reverse, 82500, best, 16, 2
reverse, 82600, quick, -1, 6
reverse, 82600, best, 16, 2
reverse, 82700, quick, -1, 6
reverse, 82700, best, 16, 2
reverse, 82800, quick, -1, 6
reverse, 82800, best, 16, 2
reverse, 82900, quick, -1, 6
reverse, 82900, best, 16, 2
reverse, 83000, quick, -1, 6
reverse, 83000, best, 16, 3
reverse, 83100, quick, -1, 6
reverse, 83100, best, 16, 2
reverse, 83200, quick, -1, 6
reverse, 83200, best, 16, 2
reverse, 83300, quick, -1, 6
reverse, 83300, best, 16, 2
reverse, 83400, quick, -1, 6
reverse, 83400, best, 16, 2
reverse, 83500, quick, -1, 6
reverse, 83500, best, 16, 2
reverse, 83600, quick, -1, 6
reverse, 83600, best, 16, 2
reverse, 83700, quick, -1, 6
reverse, 83700, best, 16, 2
reverse, 83800, quick, -1, 6
reverse, 83800, best, 16, 2
reverse, 83900, quick, -1, 6
reverse, 83900, best, 16, 2
reverse, 84000, quick, -1, 6
reverse, 84000, best, 16, 3
reverse, 84100, quick, -1, 6
reverse, 84100, best, 16, 3
reverse, 84200, quick, -1, 6
reverse, 84200, best, 16, 3
reverse, 84300, quick, -1, 6
reverse, 84300, best, 16, 2
reverse, 84400, quick, -1, 6
reverse, 84400, best, 16, 2
reverse, 84500, quick, -1, 6
reverse, 84500, best, 16, 2
reverse, 84600, quick, -1, 6
reverse, 84600, best, 16, 3
reverse, 84700, quick, -1, 6
reverse, 84700, best, 16, 3
reverse, 84800, quick, -1, 6
reverse, 84800, best, 16, 3
reverse, 84900, quick, -1, 6
reverse, 84900, best, 16, 3
reverse, 85000, quick, -1, 6
reverse, 85000, best, 16, 3
reverse, 85100, quick, -1, 6
reverse, 85100, best, 16, 3
reverse, 85200, quick, -1, 6
reverse, 85200, best, 16, 3
reverse, 85300, quick, -1, 6
reverse, 85300, best, 16, 3
reverse, 85400, quick, -1, 6
reverse, 85400, best, 16, 3
reverse, 85500, quick, -1, 6
reverse, 85500, best, 16, 3
reverse, 85600, quick, -1, 6
reverse, 85600, best, 16, 3
reverse, 85700, quick, -1, 6
reverse, 85700, best, 16, 3
reverse, 85800, quick, -1, 6
reverse, 85800, best, 16, 3
reverse, 85900, quick, -1, 6
reverse, 85900, best, 16, 3
reverse, 86000, quick, -1, 6
reverse, 86000, best, 16, 3
reverse, 86100, quick, -1, 6
reverse, 86100, best, 16, 3
reverse, 86200, quick, -1, 6
reverse, 86200, best, 16, 3
reverse, 86300, quick, -1, 6
reverse, 86300, best, 16, 3
reverse, 86400, quick, -1, 6
reverse, 86400, best, 16, 3
reverse, 86500, quick, -1, 6
reverse, 86500, best, 16, 3
reverse, 86600, quick, -1, 6
reverse, 86600, best, 16, 3
reverse, 86700, quick, -1, 6
reverse, 86700, best, 16, 3
reverse, 86800, quick, -1, 6
reverse, 86800, best, 16, 3
reverse, 86900, quick, -1, 6
reverse, 86900, best, 16, 3
reverse, 87000, quick, -1, 6
reverse, 87000, best, 16, 3
reverse, 87100, quick, -1, 6
reverse, 87100, best, 16, 3
reverse, 87200, quick, -1, 6
reverse, 87200, best, 16, 3
reverse, 87300, quick, -1, 6
reverse, 87300, best, 16, 3
reverse, 87400, quick, -1, 6
reverse, 87400, best, 16, 3
reverse, 87500, quick, -1, 6
reverse, 87500, best, 16, 3
reverse, 87600, quick, -1, 6
reverse, 87600, best, 16, 3
reverse, 87700, quick, -1, 6
reverse, 87700, best, 16, 3
reverse, 87800, quick, -1, 6
reverse, 87800, best, 16, 3
reverse, 87900, quick, -1, 6
reverse, 87900, best, 16, 3
reverse, 88000, quick, -1, 6
reverse, 88000, best, 16, 3
reverse, 88100, quick, -1, 6
reverse, 88100, best, 16, 3
reverse, 88200, quick, -1, 6
reverse, 88200, best, 16, 3
reverse, 88300, quick, -1, 6
reverse, 88300, best, 16, 3
reverse, 88400, quick, -1, 6
reverse, 88400, best, 16, 3
reverse, 88500, quick, -1, 6
reverse, 88500, best, 16, 3
reverse, 88600, quick, -1, 6
reverse, 88600, best, 16, 3
reverse, 88700, quick, -1, 6
reverse, 88700, best, 16, 3
reverse, 88800, quick, -1, 6
reverse, 88800, best, 16, 3
reverse, 88900, quick, -1, 7
reverse, 88900, best, 16, 3
reverse, 89000, quick, -1, 7
reverse, 89000, best, 16, 3
reverse, 89100, quick, -1, 6
reverse, 89100, best, 16, 3
reverse, 89200, quick, -1, 6
reverse, 89200, best, 16, 3
reverse, 89300, quick, -1, 7
reverse, 89300, best, 16, 3
reverse, 89400, quick, -1, 6
reverse, 89400, best, 16, 3
reverse, 89500, quick, -1, 6
reverse, 89500, best, 16, 3
reverse, 89600, quick, -1, 6
reverse, 89600, best, 16, 3
reverse, 89700, quick, -1, 6
reverse, 89700, best, 16, 3
reverse, 89800, quick, -1, 6
reverse, 89800, best, 16, 3
reverse, 89900, quick, -1, 6
reverse, 89900, best, 16, 3
reverse, 90000, quick, -1, 6
reverse, 90000, best, 16, 3
reverse, 90100, quick, -1, 6
reverse, 90100, best, 16, 3
reverse, 90200, quick, -1, 6
reverse, 90200, best, 16, 3
reverse, 90300, quick, -1, 6
reverse, 90300, best, 16, 3
reverse, 90400, quick, -1, 6
reverse, 90400, best, 16, 3
reverse, 90500, quick, -1, 6
reverse, 90500, best, 16, 3
reverse, 90600, quick, -1, 6
reverse, 90600, best, 16, 3
reverse, 90700, quick, -1, 6
reverse, 90700, best, 16, 3
reverse, 90800, quick, -1, 6
reverse, 90800, best, 16, 3
reverse, 90900, quick, -1, 6
reverse, 90900, best, 16, 3
reverse, 91000, quick, -1, 6
reverse, 91000, best, 16, 3
reverse, 91100, quick, -1, 6
reverse, 91100, best, 16, 3
reverse, 91200, quick, -1, 6
reverse, 91200, best, 16, 3
reverse, 91300, quick, -1, 6
reverse, 91300, best, 16, 3
reverse, 91400, quick, -1, 6
reverse, 91400, best, 16, 3
reverse, 91500, quick, -1, 6
reverse, 91500, best, 16, 3
reverse, 91600, quick, -1, 6
reverse, 91600, best, 16, 3
reverse, 91700, quick, -1, 6
reverse, 91700, best, 16, 3
reverse, 91800, quick, -1, 6
reverse, 91800, best, 16, 3
reverse, 91900, quick, -1, 6
reverse, 91900, best, 16, 3
reverse, 92000, quick, -1, 6
reverse, 92000, best, 16, 3
reverse, 92100, quick, -1, 7
reverse, 92100, best, 16, 3
reverse, 92200, quick, -1, 6
reverse, 92200, best, 16, 3
reverse, 92300, quick, -1, 6
reverse, 92300, best, 16, 3
reverse, 92400, quick, -1, 7
reverse, 92400, best, 16, 3
reverse, 92500, quick, -1, 6
reverse, 92500, best, 16, 3
reverse, 92600, quick, -1, 7
reverse, 92600, best, 16, 3
reverse, 92700, quick, -1, 6
reverse, 92700, best, 16, 3
reverse, 92800, quick, -1, 7
reverse, 92800, best, 16, 3
reverse, 92900, quick, -1, 7
reverse, 92900, best, 16, 3
reverse, 93000, quick, -1, 6
reverse, 93000, best, 16, 3
reverse, 93100, quick, -1, 6
reverse, 93100, best, 16, 3
reverse, 93200, quick, -1, 7
reverse, 93200, best, 16, 3
reverse, 93300, quick, -1, 7
reverse, 93300, best, 16, 3
reverse, 93400, quick, -1, 7
reverse, 93400, best, 16, 3
reverse, 93500, quick, -1, 7
reverse, 93500, best, 16, 3
reverse, 93600, quick, -1, 6
reverse, 93600, best, 16, 3
reverse, 93700, quick, -1, 7
reverse, 93700, best, 16, 3
reverse, 93800, quick, -1, 7
reverse, 93800, best, 16, 3
reverse, 93900, quick, -1, 7
reverse, 93900, best, 16, 3
reverse, 94000, quick, -1, 7
reverse, 94000, best, 16, 3
reverse, 94100, quick, -1, 7
reverse, 94100, best, 16, 3
reverse, 94200, quick, -1, 7
reverse, 94200, best, 16, 3
reverse, 94300, quick, -1, 7
reverse, 94300, best, 16, 3
reverse, 94400, quick, -1, 7
reverse, 94400, best, 16, 3
reverse, 94500, quick, -1, 7
reverse, 94500, best, 16, 3
reverse, 94600, quick, -1, 7
reverse, 94600, best, 16, 3
reverse, 94700, quick, -1, 7
reverse, 94700, best, 16, 3
reverse, 94800, quick, -1, 7
reverse, 94800, best, 16, 3
reverse, 94900, quick, -1, 7
reverse, 94900, best, 16, 3
reverse, 95000, quick, -1, 7
reverse, 95000, best, 16, 3
reverse, 95100, quick, -1, 7
reverse, 95100, best, 16, 3
reverse, 95200, quick, -1, 7
reverse, 95200, best, 16, 3
reverse, 95300, quick, -1, 7
reverse, 95300, best, 16, 3
reverse, 95400, quick, -1, 7
reverse, 95400, best, 16, 3
reverse, 95500, quick, -1, 7
reverse, 95500, best, 16, 3
reverse, 95600, quick, -1, 7
reverse, 95600, best, 16, 3
reverse, 95700, quick, -1, 7
reverse, 95700, best, 16, 3
reverse, 95800, quick, -1, 7
reverse, 95800, best, 16, 3
reverse, 95900, quick, -1, 7
reverse, 95900, best, 16, 3
reverse, 96000, quick, -1, 7
reverse, 96000, best, 16, 3
reverse, 96100, quick, -1, 7
reverse, 96100, best, 16, 3
reverse, 96200, quick, -1, 7
reverse, 96200, best, 16, 3
reverse, 96300, quick, -1, 7
reverse, 96300, best, 16, 3
reverse, 96400, quick, -1, 7
reverse, 96400, best, 16, 3
reverse, 96500, quick, -1, 7
reverse, 96500, best, 16, 3
reverse, 96600, quick, -1, 7
reverse, 96600, best, 16, 3
reverse, 96700, quick, -1, 7
reverse, 96700, best, 16, 3
reverse, 96800, quick, -1, 7
reverse, 96800, best, 16, 3
reverse, 96900, quick, -1, 7
reverse, 96900, best, 16, 3
reverse, 97000, quick, -1, 7
reverse, 97000, best, 16, 3
reverse, 97100, quick, -1, 7
reverse, 97100, best, 16, 3
reverse, 97200, quick, -1, 7
reverse, 97200, best, 16, 3
reverse, 97300, quick, -1, 7
reverse, 97300, best, 16, 3
reverse, 97400, quick, -1, 7
reverse, 97400, best, 16, 3
reverse, 97500, quick, -1, 7
reverse, 97500, best, 16, 3
reverse, 97600, quick, -1, 7
reverse, 97600, best, 16, 3
reverse, 97700, quick, -1, 7
reverse, 97700, best, 16, 3
reverse, 97800, quick, -1, 7
reverse, 97800, best, 16, 3
reverse, 97900, quick, -1, 7
reverse, 97900, best, 16, 3
reverse, 98000, quick, -1, 7
reverse, 98000, best, 16, 3
reverse, 98100, quick, -1, 7
reverse, 98100, best, 16, 3
reverse, 98200, quick, -1, 7
reverse, 98200, best, 16, 3
reverse, 98300, quick, -1, 7
reverse, 98300, best, 16, 3
reverse, 98400, quick, -1, 7
reverse, 98400, best, 16, 3
reverse, 98500, quick, -1, 7
reverse, 98500, best, 16, 3
reverse, 98600, quick, -1, 7
reverse, 98600, best, 16, 3
reverse, 98700, quick, -1, 7
reverse, 98700, best, 16, 3
reverse, 98800, quick, -1, 7
reverse, 98800, best, 16, 3
reverse, 98900, quick, -1, 7
reverse, 98900, best, 16, 3
reverse, 99000, quick, -1, 7
reverse, 99000, best, 16, 3
reverse, 99100, quick, -1, 7
reverse, 99100, best, 16, 3
reverse, 99200, quick, -1, 7
reverse, 99200, best, 16, 3
reverse, 99300, quick, -1, 7
reverse, 99300, best, 16, 3
reverse, 99400, quick, -1, 7
reverse, 99400, best, 16, 3
reverse, 99500, quick, -1, 7
reverse, 99500, best, 16, 3
reverse, 99600, quick, -1, 7
reverse, 99600, best, 16, 3
reverse, 99700, quick, -1, 7
reverse, 99700, best, 16, 3
reverse, 99800, quick, -1, 7
reverse, 99800, best, 16, 3
reverse, 99900, quick, -1, 7
reverse, 99900, best, 16, 3
reverse, 100000, quick, -1, 7
reverse, 100000, best, 16, 3
nearly, 500, quick, -1, 0
nearly, 500, best, 16, 0
nearly, 600, quick, -1, 0
nearly, 600, best, 16, 0
nearly, 700, quick, -1, 0
nearly, 700, best, 16, 0
nearly, 800, quick, -1, 0
nearly, 800, best, 16, 0
nearly, 900, quick, -1, 0
nearly, 900, best, 16, 0
nearly, 1000, quick, -1, 0
nearly, 1000, best, 16, 0
nearly, 1100, quick, -1, 0
nearly, 1100, best, 16, 0
nearly, 1200, quick, -1, 0
nearly, 1200, best, 16, 0
nearly, 1300, quick, -1, 0
nearly, 1300, best, 16, 0
nearly, 1400, quick, -1, 0
nearly, 1400, best, 16, 0
nearly, 1500, quick, -1, 0
nearly, 1500, best, 16, 0
nearly, 1600, quick, -1, 0
nearly, 1600, best, 16, 0
nearly, 1700, quick, -1, 0
nearly, 1700, best, 16, 0
nearly, 1800, quick, -1, 0
nearly, 1800, best, 16, 0
nearly, 1900, quick, -1, 0
nearly, 1900, best, 16, 0
nearly, 2000, quick, -1, 0
nearly, 2000, best, 16, 0
nearly, 2100, quick, -1, 0
nearly, 2100, best, 16, 0
nearly, 2200, quick, -1, 0
nearly, 2200, best, 16, 0
nearly, 2300, quick, -1, 0
nearly, 2300, best, 16, 0
nearly, 2400, quick, -1, 0
nearly, 2400, best, 16, 0
nearly, 2500, quick, -1, 0
nearly, 2500, best, 16, 0
nearly, 2600, quick, -1, 0
nearly, 2600, best, 16, 0
nearly, 2700, quick, -1, 0
nearly, 2700, best, 16, 0
nearly, 2800, quick, -1, 0
nearly, 2800, best, 16, 0
nearly, 2900, quick, -1, 0
nearly, 2900, best, 16, 0
nearly, 3000, quick, -1, 0
nearly, 3000, best, 16, 0
nearly, 3100, quick, -1, 0
nearly, 3100, best, 16, 0
nearly, 3200, quick, -1, 0
nearly, 3200, best, 16, 0
nearly, 3300, quick, -1, 0
nearly, 3300, best, 16, 0
nearly, 3400, quick, -1, 0
nearly, 3400, best, 16, 0
nearly, 3500, quick, -1, 0
nearly, 3500, best, 16, 0
nearly, 3600, quick, -1, 0
nearly, 3600, best, 16, 0
nearly, 3700, quick, -1, 0
nearly, 3700, best, 16, 0
nearly, 3800, quick, -1, 0
nearly, 3800, best, 16, 0
nearly, 3900, quick, -1, 0
nearly, 3900, best, 16, 0
nearly, 4000, quick, -1, 0
nearly, 4000, best, 16, 0
nearly, 4100, quick, -1, 0
nearly, 4100, best, 16, 0
nearly, 4200, quick, -1, 0
nearly, 4200, best, 16, 0
nearly, 4300, quick, -1, 0
nearly, 4300, best, 16, 0
nearly, 4400, quick, -1, 0
nearly, 4400, best, 16, 0
nearly, 4500, quick, -1, 0
nearly, 4500, best, 16, 0
nearly, 4600, quick, -1, 0
nearly, 4600, best, 16, 0
nearly, 4700, quick, -1, 0
nearly, 4700, best, 16, 0
nearly, 4800, quick, -1, 0
nearly, 4800, best, 16, 0
nearly, 4900, quick, -1, 0
nearly, 4900, best, 16, 0
nearly, 5000, quick, -1, 0
nearly, 5000, best, 16, 0
nearly, 5100, quick, -1, 0
nearly, 5100, best, 16, 0
nearly, 5200, quick, -1, 0
nearly, 5200, best, 16, 0
nearly, 5300, quick, -1, 0
nearly, 5300, best, 16, 0
nearly, 5400, quick, -1, 0
nearly, 5400, best, 16, 0
nearly, 5500, quick, -1, 0
nearly, 5500, best, 16, 0
nearly, 5600, quick, -1, 0
nearly, 5600, best, 16, 0
nearly, 5700, quick, -1, 0
nearly, 5700, best, 16, 0
nearly, 5800, quick, -1, 0
nearly, 5800, best, 16, 0
nearly, 5900, quick, -1, 0
nearly, 5900, best, 16, 0
nearly, 6000, quick, -1, 0
nearly, 6000, best, 16, 0
nearly, 6100, quick, -1, 0
nearly, 6100, best, 16, 0
nearly, 6200, quick, -1, 0
nearly, 6200, best, 16, 0
nearly, 6300, quick, -1, 0
nearly, 6300, best, 16, 0
nearly, 6400, quick, -1, 0
nearly, 6400, best, 16, 0
nearly, 6500, quick, -1, 0
nearly, 6500, best, 16, 0
nearly, 6600, quick, -1, 0
nearly, 6600, best, 16, 0
nearly, 6700, quick, -1, 0
nearly, 6700, best, 16, 0
nearly, 6800, quick, -1, 0
nearly, 6800, best, 16, 0
nearly, 6900, quick, -1, 0
nearly, 6900, best, 16, 0
nearly, 7000, quick, -1, 0
nearly, 7000, best, 16, 0
nearly, 7100, quick, -1, 0
nearly, 7100, best, 16, 0
nearly, 7200, quick, -1, 0
nearly, 7200, best, 16, 0
nearly, 7300, quick, -1, 0
nearly, 7300, best, 16, 0
nearly, 7400, quick, -1, 0
nearly, 7400, best, 16, 0
nearly, 7500, quick, -1, 0
nearly, 7500, best, 16, 0
nearly, 7600, quick, -1, 0
nearly, 7600, best, 16, 0
nearly, 7700, quick, -1, 0
nearly, 7700, best, 16, 0
nearly, 7800, quick, -1, 0
nearly, 7800, best, 16, 0
nearly, 7900, quick, -1, 0
nearly, 7900, best, 16, 0
nearly, 8000, quick, -1, 0
nearly, 8000, best, 16, 0
nearly, 8100, quick, -1, 0
nearly, 8100, best, 16, 0
nearly, 8200, quick, -1, 0
nearly, 8200, best, 16, 0
nearly, 8300, quick, -1, 0
nearly, 8300, best, 16, 0
nearly, 8400, quick, -1, 0
nearly, 8400, best, 16, 0
nearly, 8500, quick, -1, 0
nearly, 8500, best, 16, 0
nearly, 8600, quick, -1, 0
nearly, 8600, best, 16, 0
nearly, 8700, quick, -1, 0
nearly, 8700, best, 16, 0
nearly, 8800, quick, -1, 0
nearly, 8800, best, 16, 0
nearly, 8900, quick, -1, 0
nearly, 8900, best, 16, 0
nearly, 9000, quick, -1, 0
nearly, 9000, best, 16, 0
nearly, 9100, quick, -1, 0
nearly, 9100, best, 16, 0
nearly, 9200, quick, -1, 0
nearly, 9200, best, 16, 0
nearly, 9300, quick, -1, 0
nearly, 9300, best, 16, 0
nearly, 9400, quick, -1, 0
nearly, 9400, best, 16, 0
nearly, 9500, quick, -1, 0
nearly, 9500, best, 16, 0
nearly, 9600, quick, -1, 0
nearly, 9600, best, 16, 0
nearly, 9700, quick, -1, 0
nearly, 9700, best, 16, 0
nearly, 9800, quick, -1, 0
nearly, 9800, best, 16, 0
nearly, 9900, quick, -1, 0
nearly, 9900, best, 16, 0
nearly, 10000, quick, -1, 0
nearly, 10000, best, 16, 0
nearly, 10100, quick, -1, 0
nearly, 10100, best, 16, 0
nearly, 10200, quick, -1, 0
nearly, 10200, best, 16, 0
nearly, 10300, quick, -1, 0
nearly, 10300, best, 16, 0
nearly, 10400, quick, -1, 0
nearly, 10400, best, 16, 0
nearly, 10500, quick, -1, 0
nearly, 10500, best, 16, 0
nearly, 10600, quick, -1, 0
nearly, 10600, best, 16, 0
nearly, 10700, quick, -1, 0
nearly, 10700, best, 16, 0
nearly, 10800, quick, -1, 0
nearly, 10800, best, 16, 0
nearly, 10900, quick, -1, 0
nearly, 10900, best, 16, 0
nearly, 11000, quick, -1, 1
nearly, 11000, best, 16, 0
nearly, 11100, quick, -1, 1
nearly, 11100, best, 16, 0
nearly, 11200, quick, -1, 1
nearly, 11200, best, 16, 0
nearly, 11300, quick, -1, 1
nearly, 11300, best, 16, 0
nearly, 11400, quick, -1, 1
nearly, 11400, best, 16, 0
nearly, 11500, quick, -1, 1
nearly, 11500, best, 16, 0
nearly, 11600, quick, -1, 1
nearly, 11600, best, 16, 0
nearly, 11700, quick, -1, 1
nearly, 11700, best, 16, 0
nearly, 11800, quick, -1, 1
nearly, 11800, best, 16, 0
nearly, 11900, quick, -1, 1
nearly, 11900, best, 16, 0
nearly, 12000, quick, -1, 1
nearly, 12000, best, 16, 0
nearly, 12100, quick, -1, 1
nearly, 12100, best, 16, 0
nearly, 12200, quick, -1, 1
nearly, 12200, best, 16, 0
nearly, 12300, quick, -1, 1
nearly, 12300, best, 16, 0
nearly, 12400, quick, -1, 1
nearly, 12400, best, 16, 0
nearly, 12500, quick, -1, 1
nearly, 12500, best, 16, 0
nearly, 12600, quick, -1, 1
nearly, 12600, best, 16, 0
nearly, 12700, quick, -1, 1
nearly, 12700, best, 16, 0
nearly, 12800, quick, -1, 1
nearly, 12800, best, 16, 0
nearly, 12900, quick, -1, 1
nearly, 12900, best, 16, 0
nearly, 13000, quick, -1, 1
nearly, 13000, best, 16, 0
nearly, 13100, quick, -1, 1
nearly, 13100, best, 16, 0
nearly, 13200, quick, -1, 1
nearly, 13200, best, 16, 0
nearly, 13300, quick, -1, 1
nearly, 13300, best, 16, 0
nearly, 13400, quick, -1, 1
nearly, 13400, best, 16, 0
nearly, 13500, quick, -1, 1
nearly, 13500, best, 16, 0
nearly, 13600, quick, -1, 1
nearly, 13600, best, 16, 0
nearly, 13700, quick, -1, 1
nearly, 13700, best, 16, 0
nearly, 13800, quick, -1, 1
nearly, 13800, best, 16, 0
nearly, 13900, quick, -1, 1
nearly, 13900, best, 16, 0
nearly, 14000, quick, -1, 1
nearly, 14000, best, 16, 0
nearly, 14100, quick, -1, 1
nearly, 14100, best, 16, 0
nearly, 14200, quick, -1, 1
nearly, 14200, best, 16, 0
nearly, 14300, quick, -1, 1
nearly, 14300, best, 16, 0
nearly, 14400, quick, -1, 1
nearly, 14400, best, 16, 0
nearly, 14500, quick, -1, 1
nearly, 14500, best, 16, 0
nearly, 14600, quick, -1, 1
nearly, 14600, best, 16, 0
nearly, 14700, quick, -1, 1
nearly, 14700, best, 16, 0
nearly, 14800, quick, -1, 1
nearly, 14800, best, 16, 0
nearly, 14900, quick, -1, 1
nearly, 14900, best, 16, 0
nearly, 15000, quick, -1, 1
nearly, 15000, best, 16, 0
nearly, 15100, quick, -1, 1
nearly, 15100, best, 16, 0
nearly, 15200, quick, -1, 1
nearly, 15200, best, 16, 0
nearly, 15300, quick, -1, 1
nearly, 15300, best, 16, 0
nearly, 15400, quick, -1, 1
nearly, 15400, best, 16, 0
nearly, 15500, quick, -1, 1
nearly, 15500, best, 16, 0
nearly, 15600, quick, -1, 1
nearly, 15600, best, 16, 0
nearly, 15700, quick, -1, 1
nearly, 15700, best, 16, 0
nearly, 15800, quick, -1, 1
nearly, 15800, best, 16, 0
nearly, 15900, quick, -1, 1
nearly, 15900, best, 16, 0
nearly, 16000, quick, -1, 1
nearly, 16000, best, 16, 0
nearly, 16100, quick, -1, 1
nearly, 16100, best, 16, 0
nearly, 16200, quick, -1, 1
nearly, 16200, best, 16, 0
nearly, 16300, quick, -1, 1
nearly, 16300, best, 16, 0
nearly, 16400, quick, -1, 1
nearly, 16400, best, 16, 0
nearly, 16500, quick, -1, 1
nearly, 16500, best, 16, 0
nearly, 16600, quick, -1, 1
nearly, 16600, best, 16, 0
nearly, 16700, quick, -1, 1
nearly, 16700, best, 16, 0
nearly, 16800, quick, -1, 1
nearly, 16800, best, 16, 0
nearly, 16900, quick, -1, 1
nearly, 16900, best, 16, 0
nearly, 17000, quick, -1, 1
nearly, 17000, best, 16, 0
nearly, 17100, quick, -1, 1
nearly, 17100, best, 16, 0
nearly, 17200, quick, -1, 1
nearly, 17200, best, 16, 0
nearly, 17300, quick, -1, 1
nearly, 17300, best, 16, 0
nearly, 17400, quick, -1, 1
nearly, 17400, best, 16, 0
nearly, 17500, quick, -1, 1
nearly, 17500, best, 16, 0
nearly, 17600, quick, -1, 1
nearly, 17600, best, 16, 0
nearly, 17700, quick, -1, 1
nearly, 17700, best, 16, 0
nearly, 17800, quick, -1, 1
nearly, 17800, best, 16, 0
nearly, 17900, quick, -1, 1
nearly, 17900, best, 16, 0
nearly, 18000, quick, -1, 1
nearly, 18000, best, 16, 0
nearly, 18100, quick, -1, 1
nearly, 18100, best, 16, 0
nearly, 18200, quick, -1, 1
nearly, 18200, best, 16, 0
nearly, 18300, quick, -1, 1
nearly, 18300, best, 16, 0
nearly, 18400, quick, -1, 1
nearly, 18400, best, 16, 0
nearly, 18500, quick, -1, 1
nearly, 18500, best, 16, 0
nearly, 18600, quick, -1, 1
nearly, 18600, best, 16, 0
nearly, 18700, quick, -1, 1
nearly, 18700, best, 16, 0
nearly, 18800, quick, -1, 1
nearly, 18800, best, 16, 0
nearly, 18900, quick, -1, 1
nearly, 18900, best, 16, 0
nearly, 19000, quick, -1, 1
nearly, 19000, best, 16, 0
nearly, 19100, quick, -1, 1
nearly, 19100, best, 16, 0
nearly, 19200, quick, -1, 1
nearly, 19200, best, 16, 0
nearly, 19300, quick, -1, 1
nearly, 19300, best, 16, 0
nearly, 19400, quick, -1, 1
nearly, 19400, best, 16, 0
nearly, 19500, quick, -1, 1
nearly, 19500, best, 16, 0
nearly, 19600, quick, -1, 1
nearly, 19600, best, 16, 0
nearly, 19700, quick, -1, 1
nearly, 19700, best, 16, 0
nearly, 19800, quick, -1, 1
nearly, 19800, best, 16, 0
nearly, 19900, quick, -1, 1
nearly, 19900, best, 16, 0
nearly, 20000, quick, -1, 1
nearly, 20000, best, 16, 0
nearly, 20100, quick, -1, 1
nearly, 20100, best, 16, 0
nearly, 20200, quick, -1, 1
nearly, 20200, best, 16, 0
nearly, 20300, quick, -1, 1
nearly, 20300, best, 16, 0
nearly, 20400, quick, -1, 1
nearly, 20400, best, 16, 0
nearly, 20500, quick, -1, 1
nearly, 20500, best, 16, 0
nearly, 20600, quick, -1, 1
nearly, 20600, best, 16, 1
nearly, 20700, quick, -1, 1
nearly, 20700, best, 16, 1
nearly, 20800, quick, -1, 1
nearly, 20800, best, 16, 1
nearly, 20900, quick, -1, 1
nearly, 20900, best, 16, 1
nearly, 21000, quick, -1, 2
nearly, 21000, best, 16, 0
nearly, 21100, quick, -1, 2
nearly, 21100, best, 16, 0
nearly, 21200, quick, -1, 2
nearly, 21200, best, 16, 0
nearly, 21300, quick, -1, 2
nearly, 21300, best, 16, 0
nearly, 21400, quick, -1, 2
nearly, 21400, best, 16, 0
nearly, 21500, quick, -1, 2
nearly, 21500, best, 16, 0
nearly, 21600, quick, -1, 2
nearly, 21600, best, 16, 0
nearly, 21700, quick, -1, 2
nearly, 21700, best, 16, 0
nearly, 21800, quick, -1, 2
nearly, 21800, best, 16, 0
nearly, 21900, quick, -1, 2
nearly, 21900, best, 16, 0
nearly, 22000, quick, -1, 2
nearly, 22000, best, 16, 0
nearly, 22100, quick, -1, 2
nearly, 22100, best, 16, 1
nearly, 22200, quick, -1, 2
nearly, 22200, best, 16, 1
nearly, 22300, quick, -1, 2
nearly, 22300, best, 16, 1
nearly, 22400, quick, -1, 2
nearly, 22400, best, 16, 1
nearly, 22500, quick, -1, 2
nearly, 22500, best, 16, 1
nearly, 22600, quick, -1, 2
nearly, 22600, best, 16, 1
nearly, 22700, quick, -1, 2
nearly, 22700, best, 16, 1
nearly, 22800, quick, -1, 2
nearly, 22800, best, 16, 1
nearly, 22900, quick, -1, 2
nearly, 22900, best, 16, 1
nearly, 23000, quick, -1, 2
nearly, 23000, best, 16, 1
nearly, 23100, quick, -1, 2
nearly, 23100, best, 16, 1
nearly, 23200, quick, -1, 2
nearly, 23200, best, 16, 1
nearly, 23300, quick, -1, 2
nearly, 23300, best, 16, 1
nearly, 23400, quick, -1, 2
nearly, 23400, best, 16, 1
nearly, 23500, quick, -1, 2
nearly, 23500, best, 16, 1
nearly, 23600, quick, -1, 2
nearly, 23600, best, 16, 1
nearly, 23700, quick, -1, 2
nearly, 23700, best, 16, 1
nearly, 23800, quick, -1, 2
nearly, 23800, best, 16, 1
nearly, 23900, quick, -1, 2
nearly, 23900, best, 16, 1
nearly, 24000, quick, -1, 2
nearly, 24000, best, 16, 1
nearly, 24100, quick, -1, 2
nearly, 24100, best, 16, 1
nearly, 24200, quick, -1, 2
nearly, 24200, best, 16, 1
nearly, 24300, quick, -1, 2
nearly, 24300, best, 16, 1
nearly, 24400, quick, -1, 2
nearly, 24400, best, 16, 1
nearly, 24500, quick, -1, 2
nearly, 24500, best, 16, 1
nearly, 24600, quick, -1, 2
nearly, 24600, best, 16, 1
nearly, 24700, quick, -1, 2
nearly, 24700, best, 16, 1
nearly, 24800, quick, -1, 2
nearly, 24800, best, 16, 1
nearly, 24900, quick, -1, 2
nearly, 24900, best, 16, 1
nearly, 25000, quick, -1, 2
nearly, 25000, best, 16, 1
nearly, 25100, quick, -1, 2
